posted_date,current_price,original_price,changes_in_price,price,price_per_m2,times_in_sales
27-07-2017, 909.991, 909.991,-,,,
19-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
14-09-2016, 235.000, 182.500," 52.500 / 28,8%", 235.000, 3.672,21 maanden
19-07-2017, 460.928, 460.928,-,,,
29-04-2017, 455.000, 455.000,-, 455.000, 5.549,13 maanden
22-07-2017, 1.068.250, 1.068.250,-,,,
22-07-2017, 585.559, 585.559,-,,,
12-04-2018, 489.000, 489.000,-,,,
15-07-2017, 454.993, 440.000," 14.993 / 3,4%",,,
20-07-2017, 1.107.815, 1.107.815,-,,,
20-07-2017, 636.994, 636.994,-,,,
20-07-2017, 460.533, 460.533,-,,,
19-07-2017, 1.175.075, 1.175.075,-,,,
19-07-2017, 1.146.587, 1.146.587,-,,,
19-07-2017, 1.099.901, 1.099.901,-,,,
19-07-2017, 1.064.294, 1.064.294,-,,,
19-07-2017, 1.048.469, 1.048.469,-,,,
19-07-2017, 909.991, 909.991,-,,,
22-06-2017, 1.595.000, 1.650.000," -55.000 / -3,3%", 1.595.000, 7.896,12 maanden
07-05-2018, 975.000, 975.000,-, 975.000,-,1 maand
15-07-2017, 1.131.554, 1.165.000," -33.446 / -2,9%",,,
15-07-2017, 890.208, 930.000," -39.792 / -4,3%",,,
08-11-2017, 349.000, 349.000,-, 349.000, 6.712,7 maanden
15-07-2017, 652.819, 930.000," -277.181 / -29,8%",,,
04-01-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,5 maanden
06-07-2017, 737.100, 737.100,-,,,
05-07-2017, 587.763, 767.400," -179.637 / -23,4%",,,
30-04-2018, 2.650.000, 2.650.000,-, 2.650.000,-,1 maand
01-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
01-11-2017, 1.945.000, 1.945.000,-, 1.945.000, 7.452,7 maanden
29-05-2018, 350.000, 350.000,-, 350.000, 6.364,22 dagen
05-07-2017, 381.416, 656.700," -275.284 / -41,9%",,,
29-06-2017, 458.400, 458.400,-,,,
28-03-2018, 200.000, 200.000,-, 200.000,-,2 maanden
01-02-2018, 400.000, 450.000," -50.000 / -11,1%", 400.000, 7.843,4 maanden
01-02-2018, 410.000, 425.000," -15.000 / -3,5%", 410.000, 7.736,4 maanden
01-02-2018, 385.000, 400.000," -15.000 / -3,8%", 385.000, 7.857,4 maanden
01-02-2018, 380.000, 400.000," -20.000 / -5,0%", 380.000, 7.755,4 maanden
01-02-2018, 375.000, 400.000," -25.000 / -6,3%", 375.000, 7.979,4 maanden
18-08-2016, 997.000, 997.000,-, 997.000, 6.079,22 maanden
01-12-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,6 maanden
22-07-2017, 759.644, 759.644,-,,,
29-11-2017, 1.425.000, 1.425.000,-, 1.425.000, 5.337,6 maanden
18-04-2018, 550.000, 550.000,-, 550.000,-,2 maanden
07-05-2018, 400.000, 400.000,-, 400.000, 7.143,1 maand
18-10-2017, 2.350.000, 2.350.000,-, 2.350.000, 11.190,8 maanden
24-05-2018, 1.140.000, 1.140.000,-, 1.140.000,-,27 dagen
06-07-2017, 2.500.000, 2.500.000,-, 2.500.000, 12.821,11 maanden
26-01-2017, 550.000, 599.000," -49.000 / -8,2%", 550.000, 4.231,16 maanden
26-03-2017, 3.650.000, 3.650.000,-, 3.650.000, 9.456,14 maanden
10-04-2018, 37.500, 37.500,-, 37.500,-,2 maanden
08-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
06-04-2018, 22.500, 22.500,-, 22.500,-,2 maanden
20-05-2017, 4.980.000, 4.980.000,-, 4.980.000, 12.087,13 maanden
18-05-2017, 599.000, 599.000,-, 599.000,-,13 maanden
17-03-2017, 899.000, 899.000,-, 899.000, 6.287,15 maanden
12-07-2017, 199.000, 199.000,-, 199.000, 3.159,11 maanden
18-01-2018, 1.825.000, 1.825.000,-, 1.825.000, 8.004,5 maanden
08-11-2017, 1.450.000, 1.450.000,-, 1.450.000, 5.370,7 maanden
11-05-2017, 985.000, 985.000,-, 985.000, 5.794,13 maanden
21-06-2017, 750.000, 750.000,-, 750.000, 9.259,12 maanden
21-06-2017, 750.000, 750.000,-, 750.000, 9.259,12 maanden
12-05-2017, 1.500.000, 1.650.000," -150.000 / -9,1%", 1.500.000, 6.198,13 maanden
16-11-2017, 20.000, 20.000,-,,,
23-11-2017, 1.395.000, 1.395.000,-, 1.395.000, 10.898,6 maanden
22-11-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,6 maanden
22-11-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,6 maanden
02-09-2017, 225.000, 185.000," 40.000 / 21,6%", 225.000, 3.125,9 maanden
27-10-2016, 499.000, 399.000," 100.000 / 25,1%", 499.000, 8.180,19 maanden
13-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
15-11-2017, 1.700.000, 1.700.000,-, 1.700.000, 8.095,7 maanden
17-01-2017, 510.000, 525.000," -15.000 / -2,9%",,,
14-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
09-02-2018, 2.500.000, 2.500.000,-,,,
11-09-2017, 37.500, 37.500,-, 37.500,-,9 maanden
05-08-2016, 449.000, 449.000,-, 449.000, 3.254,22 maanden
07-09-2017, 46.000, 46.000,-, 46.000,-,9 maanden
06-09-2017, 3.250.000, 3.250.000,-, 3.250.000, 9.587,9 maanden
23-04-2017, 1.167.039, 1.167.039,-,,,
10-03-2018, 34.000, 34.000,-,,,
01-11-2017, 1.795.000, 2.050.000," -255.000 / -12,4%", 1.795.000, 7.151,7 maanden
05-08-2016, 299.027, 299.027,-, 299.027, 4.984,22 maanden
29-10-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,7 maanden
30-06-2016, 449.027, 449.027,-,,,
07-12-2017, 3.180.000, 3.180.000,-, 3.180.000, 9.493,6 maanden
13-02-2018, 18.500, 18.500,-,,,
16-06-2016, 675.000, 849.000," -174.000 / -20,5%", 675.000, 3.184,24 maanden
31-03-2017, 1.047.500, 1.047.500,-, 1.047.500, 7.325,14 maanden
18-10-2017, 4.300.000, 4.300.000,-, 4.300.000, 16.732,8 maanden
18-10-2017, 2.545.000, 2.545.000,-, 2.545.000, 10.560,8 maanden
08-06-2016, 400.000, 400.000,-, 400.000, 3.636,24 maanden
29-11-2016, 285.000, 285.000,-, 285.000, 2.850,18 maanden
13-10-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,8 maanden
13-10-2017, 1.585.000, 1.585.000,-, 1.585.000, 13.208,8 maanden
09-12-2017, 28.500, 28.500,-, 28.500,-,6 maanden
04-03-2017, 225.000, 275.000," -50.000 / -18,2%", 225.000, 6.818,15 maanden
21-03-2017, 1.350.000, 1.350.000,-, 1.350.000, 8.036,15 maanden
04-12-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,6 maanden
15-07-2017, 25.000, 29.999," -4.999 / -16,7%", 25.000,-,11 maanden
11-11-2017, 1.120.000, 1.120.000,-, 1.120.000, 8.819,7 maanden
01-12-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,6 maanden
13-01-2017, 2.300.000, 2.300.000,-, 2.300.000, 9.200,17 maanden
04-11-2016, 350.000, 350.000,-, 350.000, 5.000,19 maanden
23-03-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,15 maanden
23-03-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,15 maanden
18-11-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,7 maanden
19-09-2017, 1.450.000, 1.450.000,-, 1.450.000, 11.983,9 maanden
21-06-2017, 287.500, 287.500,-, 287.500,-,12 maanden
03-03-2017, 3.650.000, 3.650.000,-, 3.650.000, 12.500,15 maanden
03-10-2015, 460.000, 460.000,-, 460.000, 4.510,32 maanden
16-09-2017, 14.000, 22.500," -8.500 / -37,8%", 14.000,-,9 maanden
07-06-2017, 899.000, 899.000,-, 899.000, 7.309,12 maanden
09-03-2017, 21.000, 21.000,-, 21.000,-,15 maanden
11-09-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,9 maanden
25-12-2016, 1.200.000, 1.450.000," -250.000 / -17,2%", 1.200.000, 7.895,17 maanden
17-06-2016, 319.000, 319.000,-, 319.000, 5.500,24 maanden
29-09-2017, 15.000, 25.000," -10.000 / -40,0%", 15.000,-,8 maanden
01-07-2016, 450.000, 360.000," 90.000 / 25,0%", 450.000, 6.000,23 maanden
20-04-2017, 289.000, 232.500," 56.500 / 24,3%", 289.000, 3.211,14 maanden
01-09-2016, 1.185.000, 1.275.000," -90.000 / -7,1%", 1.185.000, 8.464,21 maanden
15-06-2017, 38.000, 38.000,-, 38.000,-,12 maanden
22-09-2017, 45.000, 45.000,-, 45.000,-,8 maanden
24-11-2017,Prijs op aanvraag,-,n.v.t.,,,
30-08-2017, 1.345.000, 1.345.000,-, 1.345.000, 8.102,9 maanden
21-11-2017,Prijs op aanvraag,-,n.v.t.,,,
21-11-2017,Prijs op aanvraag,-,n.v.t.,,,
21-11-2017,Prijs op aanvraag,-,n.v.t.,,,
10-02-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,16 maanden
07-02-2017, 845.000, 845.000,-, 845.000, 6.123,16 maanden
12-11-2017,Prijs op aanvraag,-,n.v.t.,,,
12-11-2017,Prijs op aanvraag,-,n.v.t.,,,
12-11-2017,Prijs op aanvraag,-,n.v.t.,,,
22-06-2016, 245.500, 197.500," 48.000 / 24,3%", 245.500, 4.384,24 maanden
05-08-2017, 21.500, 21.500,-,,,
15-06-2017, 1.950.000, 1.950.000,-, 1.950.000, 8.553,12 maanden
25-09-2016, 1.875.000, 1.850.000," 25.000 / 1,4%", 1.875.000, 11.719,20 maanden
24-11-2016, 3.950.000, 5.000.000," -1.050.000 / -21,0%", 3.950.000, 10.822,18 maanden
21-12-2017, 325.000, 325.000,-, 325.000, 3.385,6 maanden
18-08-2016, 290.000, 290.000,-, 290.000, 6.744,22 maanden
04-11-2016, 779.000, 779.000,-,,,
27-01-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
28-07-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,10 maanden
10-02-2017, 3.500.000, 4.000.000," -500.000 / -12,5%", 3.500.000, 12.411,16 maanden
08-06-2017, 30.000, 60.000," -30.000 / -50,0%", 30.000,-,12 maanden
05-10-2017,Prijs op aanvraag,-,n.v.t.,,,
05-10-2017,Prijs op aanvraag,-,n.v.t.,,,
21-06-2016, 299.500, 299.500,-, 299.500, 3.993,24 maanden
23-01-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,16 maanden
14-08-2016, 699.000, 699.000,-, 699.000, 6.241,22 maanden
16-09-2017,Prijs op aanvraag,-,n.v.t.,,,
05-10-2016, 380.000, 365.000," 15.000 / 4,1%", 380.000, 6.032,20 maanden
09-05-2017, 750.000, 750.000,-, 750.000,-,13 maanden
05-09-2017, 325.000, 350.000," -25.000 / -7,1%", 325.000, 2.778,9 maanden
23-11-2016, 279.000, 279.000,-, 279.000, 5.073,18 maanden
11-12-2017, 411.000, 421.000," -10.000 / -2,4%", 411.000, 9.558,6 maanden
11-07-2017, 48.000, 48.000,-,,,
22-03-2016, 400.000, 400.000,-, 400.000, 4.167,27 maanden
01-09-2016, 775.000, 775.000,-, 775.000, 5.962,21 maanden
15-10-2017,Prijs op aanvraag,-,n.v.t.,,,
15-10-2017,Prijs op aanvraag,-,n.v.t.,,,
26-11-2016, 858.000, 858.000,-,,,
26-11-2016, 1.522.500, 1.522.500,-,,,
25-10-2016, 1.750.000, 1.750.000,-, 1.750.000, 6.579,19 maanden
15-09-2016,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,21 maanden
21-12-2016, 65.000, 65.000,-, 65.000,-,18 maanden
05-02-2016, 380.000, 380.000,-, 380.000, 4.634,28 maanden
27-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
14-06-2017, 1.556.000, 1.556.000,-, 1.556.000, 8.503,12 maanden
14-06-2017, 1.500.000, 1.500.000,-, 1.500.000, 8.287,12 maanden
14-06-2017, 1.490.000, 1.490.000,-, 1.490.000, 8.232,12 maanden
14-06-2017, 1.300.000, 1.280.000," 20.000 / 1,6%", 1.300.000, 8.844,12 maanden
27-07-2017,Prijs op aanvraag,-,n.v.t.,,,
27-07-2017,Prijs op aanvraag,-,n.v.t.,,,
24-09-2016, 289.000, 289.000,-, 289.000, 5.352,20 maanden
26-10-2017, 350.000, 350.000,-, 350.000, 4.268,7 maanden
19-07-2017,Prijs op aanvraag,-,n.v.t.,,,
19-07-2017,Prijs op aanvraag,-,n.v.t.,,,
29-07-2016, 825.000, 904.000," -79.000 / -8,7%", 825.000, 9.167,22 maanden
20-01-2016, 179.000, 179.000,-, 179.000, 4.838,29 maanden
14-04-2017, 1.350.000, 1.350.000,-, 1.350.000, 7.941,14 maanden
20-09-2016, 1.950.000, 2.150.000," -200.000 / -9,3%", 1.950.000, 8.904,21 maanden
18-01-2017, 925.000, 960.000," -35.000 / -3,6%", 925.000,-,17 maanden
18-11-2016, 75.000, 75.000,-, 75.000,-,19 maanden
10-09-2016, 950.000, 950.000,-, 950.000, 6.333,21 maanden
23-09-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,8 maanden
07-07-2016, 749.000, 749.000,-, 749.000, 6.190,23 maanden
15-03-2017, 17.500, 17.500,-,,,
08-05-2016, 775.000, 795.000," -20.000 / -2,5%", 775.000, 11.567,25 maanden
29-06-2016, 275.000, 235.000," 40.000 / 17,0%", 275.000, 3.235,23 maanden
11-02-2016, 176.000, 130.000," 46.000 / 35,4%", 176.000, 6.286,28 maanden
15-03-2016, 197.500, 176.000," 21.500 / 12,2%", 197.500, 2.821,27 maanden
09-11-2017, 499.000, 499.000,-, 499.000, 3.898,7 maanden
16-06-2016, 249.500, 329.000," -79.500 / -24,2%", 249.500,-,24 maanden
16-03-2016, 319.000, 319.000,-, 319.000, 7.089,27 maanden
22-07-2017,Prijs op aanvraag,-,n.v.t.,,,
01-02-2017, 700.000, 750.000," -50.000 / -6,7%", 700.000, 7.143,16 maanden
04-06-2016, 1.195.000, 1.450.000," -255.000 / -17,6%", 1.195.000, 8.659,24 maanden
19-10-2016, 55.000, 55.000,-, 55.000,-,20 maanden
23-09-2016, 339.000, 339.000,-, 339.000, 6.054,21 maanden
18-11-2016, 45.000, 45.000,-, 45.000,-,19 maanden
18-11-2016, 30.000, 30.000,-, 30.000,-,19 maanden
04-06-2016, 10.000, 10.000,-, 10.000, 149,24 maanden
08-06-2016, 77.500, 700.000," -622.500 / -88,9%", 77.500, 833,24 maanden
23-12-2016,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,17 maanden
11-01-2016, 280.000, 250.000," 30.000 / 12,0%", 280.000, 3.111,29 maanden
14-04-2016, 425.000, 375.000," 50.000 / 13,3%", 425.000, 3.014,26 maanden
08-03-2016, 255.000, 200.000," 55.000 / 27,5%", 255.000, 5.930,27 maanden
16-10-2016, 1.865.000, 1.995.000," -130.000 / -6,5%", 1.865.000, 5.756,20 maanden
22-05-2016, 799.000, 850.000," -51.000 / -6,0%", 799.000, 7.990,25 maanden
22-05-2016, 749.000, 775.000," -26.000 / -3,4%", 749.000, 8.054,25 maanden
20-01-2016, 224.000, 199.000," 25.000 / 12,6%", 224.000, 2.987,29 maanden
31-10-2016,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,19 maanden
22-10-2015, 340.000, 269.000," 71.000 / 26,4%", 340.000, 6.415,32 maanden
05-02-2016, 995.000, 995.000,-, 995.000, 7.370,28 maanden
05-08-2015, 240.000, 240.000,-, 240.000, 5.854,34 maanden
27-05-2016,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,24 maanden
27-12-2015, 210.000, 210.000,-, 210.000, 5.833,29 maanden
27-06-2016, 255.000, 255.000,-, 255.000, 5.000,23 maanden
25-02-2016, 2.250.000, 2.250.000,-, 2.250.000, 3.775,27 maanden
10-07-2016, 35.000, 35.000,-,,,
06-10-2015, 40.000, 40.000,-, 40.000, 533,32 maanden
19-05-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,13 maanden
06-10-2015, 40.000, 40.000,-, 40.000, 392,32 maanden
06-10-2015, 40.000, 40.000,-, 40.000, 385,32 maanden
04-02-2016, 1.100.000, 1.100.000,-, 1.100.000, 5.392,28 maanden
07-07-2015, 239.000, 229.000," 10.000 / 4,4%", 239.000, 2.626,35 maanden
14-12-2016, 310.000, 265.000," 45.000 / 17,0%", 310.000, 5.167,18 maanden
06-10-2015, 40.000, 40.000,-, 40.000, 455,32 maanden
09-09-2015, 425.000, 425.000,-, 425.000, 5.667,33 maanden
05-11-2016, 2.350.000, 1.800.000," 550.000 / 30,6%", 2.350.000,-,19 maanden
06-10-2015, 40.000, 40.000,-, 40.000,-,32 maanden
18-10-2016, 300.000, 250.000," 50.000 / 20,0%", 300.000, 6.977,20 maanden
25-10-2015, 1.250.000, 1.250.000,-, 1.250.000, 7.485,32 maanden
07-06-2016,Prijs op aanvraag,-,n.v.t.,,,
07-06-2016,Prijs op aanvraag,-,n.v.t.,,,
17-04-2015, 1.095.000, 1.095.000,-, 1.095.000, 10.234,38 maanden
08-04-2015, 215.000, 215.000,-, 215.000, 6.515,38 maanden
17-08-2016, 1.780.000, 1.725.000," 55.000 / 3,2%", 1.780.000,-,22 maanden
25-09-2015, 2.950.000, 2.850.000," 100.000 / 3,5%", 2.950.000, 10.806,33 maanden
17-09-2015, 174.000, 174.000,-, 174.000, 5.118,33 maanden
10-09-2015, 843.000, 843.000,-, 843.000, 5.335,33 maanden
07-06-2016,Prijs op aanvraag,-,n.v.t.,,,
10-09-2015, 148.000, 148.000,-, 148.000, 4.229,33 maanden
09-09-2015, 475.000, 425.000," 50.000 / 11,8%", 475.000, 7.661,33 maanden
10-04-2015, 275.000, 275.000,-, 275.000, 2.115,38 maanden
13-03-2015, 285.000, 247.500," 37.500 / 15,2%", 285.000, 6.477,39 maanden
30-05-2015, 1.695.000, 1.750.000," -55.000 / -3,1%", 1.695.000, 8.188,36 maanden
22-07-2015, 850.000, 850.000,-, 850.000, 5.986,35 maanden
13-04-2015, 189.000, 143.000," 46.000 / 32,2%", 189.000, 3.780,38 maanden
01-07-2015, 1.199.000, 1.250.000," -51.000 / -4,1%", 1.199.000, 4.720,35 maanden
13-11-2015, 19.000, 19.000,-, 19.000,-,31 maanden
25-06-2015, 1.550.000, 1.550.000,-, 1.550.000, 7.711,36 maanden
08-04-2015, 1.275.000, 1.275.000,-, 1.275.000, 7.244,38 maanden
08-04-2015, 795.000, 795.000,-, 795.000, 5.032,38 maanden
02-12-2014, 269.500, 239.500," 30.000 / 12,5%", 269.500, 5.284,42 maanden
28-02-2015, 265.000, 200.000," 65.000 / 32,5%", 265.000, 9.464,39 maanden
13-05-2015, 1.250.000, 1.350.000," -100.000 / -7,4%", 1.250.000, 6.944,37 maanden
30-06-2015, 599.000, 455.000," 144.000 / 31,6%", 599.000, 5.873,35 maanden
08-04-2015, 799.950, 850.000," -50.050 / -5,9%", 799.950, 6.666,38 maanden
08-04-2015, 885.000, 885.000,-, 885.000, 5.237,38 maanden
08-04-2015, 1.150.000, 1.150.000,-, 1.150.000, 7.419,38 maanden
08-04-2015, 1.595.000, 1.595.000,-, 1.595.000, 6.730,38 maanden
08-04-2015, 995.000, 995.000,-, 995.000, 4.045,38 maanden
08-04-2015, 799.000, 799.000,-, 799.000, 5.875,38 maanden
08-04-2015, 1.150.000, 1.150.000,-, 1.150.000, 7.877,38 maanden
08-04-2015, 725.000, 725.000,-, 725.000, 7.880,38 maanden
05-03-2016, 495.000, 495.000,-, 495.000, 7.615,27 maanden
22-05-2016, 550.000, 550.000,-, 550.000, 7.746,25 maanden
03-08-2015, 17.500, 17.500,-, 17.500,-,34 maanden
26-05-2014, 189.000, 162.000," 27.000 / 16,7%", 189.000, 3.436,49 maanden
05-06-2015,Prijs op aanvraag,-,n.v.t.,,,
08-04-2015, 930.000, 930.000,-,,,
12-03-2014, 211.000, 189.000," 22.000 / 11,6%", 211.000, 3.297,51 maanden
16-06-2014, 3.800.000, 3.800.000,-, 3.800.000, 10.734,48 maanden
07-03-2014, 185.000, 150.000," 35.000 / 23,3%", 185.000, 5.286,51 maanden
18-10-2013, 975.000, 693.000," 282.000 / 40,7%", 975.000, 5.000,56 maanden
29-05-2013, 650.000, 789.000," -139.000 / -17,6%", 650.000, 4.276,61 maanden
02-07-2013, 232.000, 194.500," 37.500 / 19,3%", 232.000, 4.833,59 maanden
31-05-2013, 349.000, 309.000," 40.000 / 12,9%", 349.000, 2.908,61 maanden
29-11-2012, 315.000, 245.000," 70.000 / 28,6%", 315.000, 3.000,67 maanden
20-04-2013, 275.000, 275.000,-,,,
21-03-2012, 290.000, 375.000," -85.000 / -22,7%",,,
19-03-2012, 158.000, 158.000,-, 158.000, 2.257,75 maanden
17-09-2010, 999.000, 999.000,-, 999.000, 19.980,93 maanden
05-10-2012,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,68 maanden
29-04-2011, 35.000, 35.000,-,,,
11-08-2010, 389.500, 339.500," 50.000 / 14,7%", 389.500, 2.743,94 maanden
29-09-2010, 39.000, 39.000,-,,,
